INPUT:phrase	OUTPUT:audio_record	HINT:text	ASSIGNMENT:link	ASSIGNMENT:assignment_id	ASSIGNMENT:worker_id	ASSIGNMENT:status	ASSIGNMENT:started	ACCEPT:verdict	ACCEPT:comment
ZJ625444664RU	951fff6e-f6c0-41b5-9718-5f56bc673327		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c7eb139baa01132a015c	00009810b2--5e19c7eb139baa01132a015c	b60dacba1943615e5b52b73257eda019	SUBMITTED	2020-01-11T13:04:43.943		
CW776513273RU	01d047da-d060-4903-81b8-3e582c309534		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c7eb139baa01132a015c	00009810b2--5e19c7eb139baa01132a015c	b60dacba1943615e5b52b73257eda019	SUBMITTED	2020-01-11T13:04:43.943		
									
UY816172725RU	e8db5637-a798-437c-9219-4c5f515902ce		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c804f0fb3d0110b4a995	00009810b2--5e19c804f0fb3d0110b4a995	b9ae9414c7681f257be566ee27e1e7e7	SUBMITTED	2020-01-11T13:05:08.150		
RG162562370RU	15f31795-56d4-4080-bc43-c08ca92aa0bb		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c804f0fb3d0110b4a995	00009810b2--5e19c804f0fb3d0110b4a995	b9ae9414c7681f257be566ee27e1e7e7	SUBMITTED	2020-01-11T13:05:08.150		
UY137837554JP	ac27f4ae-a7d4-49cd-a21f-1a0d309671d7		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c804f0fb3d0110b4a995	00009810b2--5e19c804f0fb3d0110b4a995	b9ae9414c7681f257be566ee27e1e7e7	SUBMITTED	2020-01-11T13:05:08.150		
VV671216443CA	079e3b22-a301-40ec-ad75-a7a1443aeb64		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c804f0fb3d0110b4a995	00009810b2--5e19c804f0fb3d0110b4a995	b9ae9414c7681f257be566ee27e1e7e7	SUBMITTED	2020-01-11T13:05:08.150		
CE738818460UK	6f0f924f-f189-4451-873b-017eebaeea17		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c804f0fb3d0110b4a995	00009810b2--5e19c804f0fb3d0110b4a995	b9ae9414c7681f257be566ee27e1e7e7	SUBMITTED	2020-01-11T13:05:08.150		
CF261361856RU	880ebef4-89d4-4fbe-94b2-1367acd12235		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c804f0fb3d0110b4a995	00009810b2--5e19c804f0fb3d0110b4a995	b9ae9414c7681f257be566ee27e1e7e7	SUBMITTED	2020-01-11T13:05:08.150		
VB166687256RU	9dc9059b-efb5-4d7b-9a4f-b899fce7d206		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c804f0fb3d0110b4a995	00009810b2--5e19c804f0fb3d0110b4a995	b9ae9414c7681f257be566ee27e1e7e7	SUBMITTED	2020-01-11T13:05:08.150		
EK153526459AZ	80d9fdb9-0560-4b06-93ac-47b4f6b668c1		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c804f0fb3d0110b4a995	00009810b2--5e19c804f0fb3d0110b4a995	b9ae9414c7681f257be566ee27e1e7e7	SUBMITTED	2020-01-11T13:05:08.150		
UW461427527RU	8746b514-3adb-436d-9242-9625d0c3e402		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c804f0fb3d0110b4a995	00009810b2--5e19c804f0fb3d0110b4a995	b9ae9414c7681f257be566ee27e1e7e7	SUBMITTED	2020-01-11T13:05:08.150		
CV823613737RU	f9ff3aae-59ef-4519-b67b-ca4c26603da8		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c804f0fb3d0110b4a995	00009810b2--5e19c804f0fb3d0110b4a995	b9ae9414c7681f257be566ee27e1e7e7	SUBMITTED	2020-01-11T13:05:08.150		
									
EC743561381US	44b1afb0-d4c8-4336-987c-cd55d8ae5a5e		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c8589a4ea10113e481e4	00009810b2--5e19c8589a4ea10113e481e4	7e904cb1b5a39d7a926dbf9005921473	SUBMITTED	2020-01-11T13:06:32.599		
CF571611273RU	216d9665-3273-4579-821a-dee3a29fe185		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c8589a4ea10113e481e4	00009810b2--5e19c8589a4ea10113e481e4	7e904cb1b5a39d7a926dbf9005921473	SUBMITTED	2020-01-11T13:06:32.599		
VT282121357RU	58e173ab-9a16-4d6c-b845-14ce77c7805e		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c8589a4ea10113e481e4	00009810b2--5e19c8589a4ea10113e481e4	7e904cb1b5a39d7a926dbf9005921473	SUBMITTED	2020-01-11T13:06:32.599		
RY622787855RU	5c2738e2-71e1-4775-97bd-a8679bfaa099		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c8589a4ea10113e481e4	00009810b2--5e19c8589a4ea10113e481e4	7e904cb1b5a39d7a926dbf9005921473	SUBMITTED	2020-01-11T13:06:32.599		
CZ326578868RU	3893573d-07d0-499d-b731-66e7ad1a7f40		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c8589a4ea10113e481e4	00009810b2--5e19c8589a4ea10113e481e4	7e904cb1b5a39d7a926dbf9005921473	SUBMITTED	2020-01-11T13:06:32.599		
CT238278465RU	0dd90575-079e-406b-a728-04d776614c5a		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c8589a4ea10113e481e4	00009810b2--5e19c8589a4ea10113e481e4	7e904cb1b5a39d7a926dbf9005921473	SUBMITTED	2020-01-11T13:06:32.599		
ZS638386435KZ	70e67c31-243e-452e-9951-38ce72038a1e		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c8589a4ea10113e481e4	00009810b2--5e19c8589a4ea10113e481e4	7e904cb1b5a39d7a926dbf9005921473	SUBMITTED	2020-01-11T13:06:32.599		
UZ753654278CA	b7babacf-4c71-415f-8acd-8891fa98a48a		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c8589a4ea10113e481e4	00009810b2--5e19c8589a4ea10113e481e4	7e904cb1b5a39d7a926dbf9005921473	SUBMITTED	2020-01-11T13:06:32.599		
LH312385862RU	62b0ce2c-42f0-4fd2-9a8e-cd4c560efc6b		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c8589a4ea10113e481e4	00009810b2--5e19c8589a4ea10113e481e4	7e904cb1b5a39d7a926dbf9005921473	SUBMITTED	2020-01-11T13:06:32.599		
VY636577587RU	f477349c-d2bd-43ed-a05e-1dbca0da5703		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c8589a4ea10113e481e4	00009810b2--5e19c8589a4ea10113e481e4	7e904cb1b5a39d7a926dbf9005921473	SUBMITTED	2020-01-11T13:06:32.599		
									
LI877837786UA	d7b052b5-8934-42b4-9e14-cea4e59f6c9d		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c85eb59afa0116cd99a1	00009810b2--5e19c85eb59afa0116cd99a1	845c02f1dccba4a0d8fd5bf6febd72ca	SUBMITTED	2020-01-11T13:06:38.487		
ZL855433816RU	18ba4012-f76f-45f0-8252-9cd837efc3ea		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c85eb59afa0116cd99a1	00009810b2--5e19c85eb59afa0116cd99a1	845c02f1dccba4a0d8fd5bf6febd72ca	SUBMITTED	2020-01-11T13:06:38.487		
CQ747287637RU	5e5dd5ef-e1b6-4cb0-9f96-87b32907125e		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c85eb59afa0116cd99a1	00009810b2--5e19c85eb59afa0116cd99a1	845c02f1dccba4a0d8fd5bf6febd72ca	SUBMITTED	2020-01-11T13:06:38.487		
ZC334317657RU	a836d7e1-7547-4e62-bb48-cd7e2f20dd97		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c85eb59afa0116cd99a1	00009810b2--5e19c85eb59afa0116cd99a1	845c02f1dccba4a0d8fd5bf6febd72ca	SUBMITTED	2020-01-11T13:06:38.487		
VF174133568RU	ab758475-a236-489a-82ba-5f0c9bef4213		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c85eb59afa0116cd99a1	00009810b2--5e19c85eb59afa0116cd99a1	845c02f1dccba4a0d8fd5bf6febd72ca	SUBMITTED	2020-01-11T13:06:38.487		
CC178624386RU	7539191e-1e2a-425d-b1e1-9d651ffdd860		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c85eb59afa0116cd99a1	00009810b2--5e19c85eb59afa0116cd99a1	845c02f1dccba4a0d8fd5bf6febd72ca	SUBMITTED	2020-01-11T13:06:38.487		
ZN137365829RU	76bd0ed5-d73f-44c5-aea1-6f71594873c5		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c85eb59afa0116cd99a1	00009810b2--5e19c85eb59afa0116cd99a1	845c02f1dccba4a0d8fd5bf6febd72ca	SUBMITTED	2020-01-11T13:06:38.487		
ER871528680RU	46ca80ed-33a4-4289-b8c2-76da2496f9c0		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c85eb59afa0116cd99a1	00009810b2--5e19c85eb59afa0116cd99a1	845c02f1dccba4a0d8fd5bf6febd72ca	SUBMITTED	2020-01-11T13:06:38.487		
ET714584615RU	9cf141d4-6afa-4af8-a622-bf8df8caad8e		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c85eb59afa0116cd99a1	00009810b2--5e19c85eb59afa0116cd99a1	845c02f1dccba4a0d8fd5bf6febd72ca	SUBMITTED	2020-01-11T13:06:38.487		
RT882335481RU	58f9aee1-6a12-4d54-a10c-c004a81f82d0		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c85eb59afa0116cd99a1	00009810b2--5e19c85eb59afa0116cd99a1	845c02f1dccba4a0d8fd5bf6febd72ca	SUBMITTED	2020-01-11T13:06:38.487		
									
LP816568255IT	461dbc75-1de4-49af-a0ea-b5c20576380b		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c898942cf6011fda23ae	00009810b2--5e19c898942cf6011fda23ae	5d3ebf1f82698edd393fd38bed819176	SUBMITTED	2020-01-11T13:07:36.937		
ZQ246858325RO	726ccbc4-06b9-46d0-bee7-c1206762d59e		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c898942cf6011fda23ae	00009810b2--5e19c898942cf6011fda23ae	5d3ebf1f82698edd393fd38bed819176	SUBMITTED	2020-01-11T13:07:36.937		
UF627681462RU	9a2d7604-c4d1-4f40-8c56-cb183ea9757b		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c898942cf6011fda23ae	00009810b2--5e19c898942cf6011fda23ae	5d3ebf1f82698edd393fd38bed819176	SUBMITTED	2020-01-11T13:07:36.937		
UP353645385RU	3713e481-4697-49d9-af59-2ca1fea7673a		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c898942cf6011fda23ae	00009810b2--5e19c898942cf6011fda23ae	5d3ebf1f82698edd393fd38bed819176	SUBMITTED	2020-01-11T13:07:36.937		
RY263844114CN	c25c4ecd-4506-4937-862b-1cdbb1357992		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c898942cf6011fda23ae	00009810b2--5e19c898942cf6011fda23ae	5d3ebf1f82698edd393fd38bed819176	SUBMITTED	2020-01-11T13:07:36.937		
CI821726223RU	074c1c63-4ef9-48fc-ad9a-ac1abc9389e2		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c898942cf6011fda23ae	00009810b2--5e19c898942cf6011fda23ae	5d3ebf1f82698edd393fd38bed819176	SUBMITTED	2020-01-11T13:07:36.937		
RB513548721RU	972f4d9c-58fd-4047-9e32-fecc61b425ad		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c898942cf6011fda23ae	00009810b2--5e19c898942cf6011fda23ae	5d3ebf1f82698edd393fd38bed819176	SUBMITTED	2020-01-11T13:07:36.937		
ZP812151835PL	70ac0bc4-1082-497d-b677-097b098340af		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c898942cf6011fda23ae	00009810b2--5e19c898942cf6011fda23ae	5d3ebf1f82698edd393fd38bed819176	SUBMITTED	2020-01-11T13:07:36.937		
LR285224245RU	c025920c-6456-4e83-84b1-3fd24a2cb2e0		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c898942cf6011fda23ae	00009810b2--5e19c898942cf6011fda23ae	5d3ebf1f82698edd393fd38bed819176	SUBMITTED	2020-01-11T13:07:36.937		
RV314736323IT	ad31c02c-fde0-4190-a5bf-cf6fefb16967		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c898942cf6011fda23ae	00009810b2--5e19c898942cf6011fda23ae	5d3ebf1f82698edd393fd38bed819176	SUBMITTED	2020-01-11T13:07:36.937		
									
UC261631244RU	e0017d74-7162-4a28-ad54-cf1c84feb4aa		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c8b76126f301223d2c24	00009810b2--5e19c8b76126f301223d2c24	22030e5eddd885b11b2f254a66204057	SUBMITTED	2020-01-11T13:08:07.467		
LN466812677RU	31d6d047-352e-4cd3-9484-d73c06267898		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c8b76126f301223d2c24	00009810b2--5e19c8b76126f301223d2c24	22030e5eddd885b11b2f254a66204057	SUBMITTED	2020-01-11T13:08:07.467		
CJ143624880RU	07d3b889-00c8-4a65-8fba-d0c3c1dff9c3		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c8b76126f301223d2c24	00009810b2--5e19c8b76126f301223d2c24	22030e5eddd885b11b2f254a66204057	SUBMITTED	2020-01-11T13:08:07.467		
ZO131748745JP	36eedba6-0987-4517-ae6a-9017cec38713		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c8b76126f301223d2c24	00009810b2--5e19c8b76126f301223d2c24	22030e5eddd885b11b2f254a66204057	SUBMITTED	2020-01-11T13:08:07.467		
ZD351352852IT	56689917-138b-42c9-80e0-51214aa416fa		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c8b76126f301223d2c24	00009810b2--5e19c8b76126f301223d2c24	22030e5eddd885b11b2f254a66204057	SUBMITTED	2020-01-11T13:08:07.467		
CQ685368829RO	6d102bdf-9bb2-4eb2-afbf-d861b41a5c2d		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c8b76126f301223d2c24	00009810b2--5e19c8b76126f301223d2c24	22030e5eddd885b11b2f254a66204057	SUBMITTED	2020-01-11T13:08:07.467		
CL324726232CN	c05e65d1-fa2a-4ae9-a16e-f8613e582a19		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c8b76126f301223d2c24	00009810b2--5e19c8b76126f301223d2c24	22030e5eddd885b11b2f254a66204057	SUBMITTED	2020-01-11T13:08:07.467		
RQ687283556RU	415bde9a-42a4-4904-b3d9-8d4d6187184e		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c8b76126f301223d2c24	00009810b2--5e19c8b76126f301223d2c24	22030e5eddd885b11b2f254a66204057	SUBMITTED	2020-01-11T13:08:07.467		
RD332512137RU	2a52d8e3-02b9-4c69-9b37-d04db56e920c		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c8b76126f301223d2c24	00009810b2--5e19c8b76126f301223d2c24	22030e5eddd885b11b2f254a66204057	SUBMITTED	2020-01-11T13:08:07.467		
LW456856850RU	d2ebac22-1583-46ba-833a-5eb31ffd41b2		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c8b76126f301223d2c24	00009810b2--5e19c8b76126f301223d2c24	22030e5eddd885b11b2f254a66204057	SUBMITTED	2020-01-11T13:08:07.467		
									
ER741664437RU	590111c5-63d3-4839-94c8-c5fe33a4c54d		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c8d3f5a076011485c2c7	00009810b2--5e19c8d3f5a076011485c2c7	37a6419885c9d9336d2d75283889c21c	SUBMITTED	2020-01-11T13:08:35.692		
RP716422283RU	8b3d30cf-6c7b-487e-a2ab-d1b5f2434537		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c8d3f5a076011485c2c7	00009810b2--5e19c8d3f5a076011485c2c7	37a6419885c9d9336d2d75283889c21c	SUBMITTED	2020-01-11T13:08:35.692		
LL563154744RU	8179f986-cdf4-4674-9c82-0255f30e3789		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c8d3f5a076011485c2c7	00009810b2--5e19c8d3f5a076011485c2c7	37a6419885c9d9336d2d75283889c21c	SUBMITTED	2020-01-11T13:08:35.692		
VU114883286RU	a412c1d1-7fb9-4295-9dd8-94944bb00a9f		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c8d3f5a076011485c2c7	00009810b2--5e19c8d3f5a076011485c2c7	37a6419885c9d9336d2d75283889c21c	SUBMITTED	2020-01-11T13:08:35.692		
ZW263174768RU	1a10f599-f224-42e3-9201-4eeff8183dcf		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c8d3f5a076011485c2c7	00009810b2--5e19c8d3f5a076011485c2c7	37a6419885c9d9336d2d75283889c21c	SUBMITTED	2020-01-11T13:08:35.692		
UP847854675RU	0924f830-fcd1-4291-a298-36819ae9779d		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c8d3f5a076011485c2c7	00009810b2--5e19c8d3f5a076011485c2c7	37a6419885c9d9336d2d75283889c21c	SUBMITTED	2020-01-11T13:08:35.692		
RC885731835RU	53c02471-5423-4855-838a-0728807e7929		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c8d3f5a076011485c2c7	00009810b2--5e19c8d3f5a076011485c2c7	37a6419885c9d9336d2d75283889c21c	SUBMITTED	2020-01-11T13:08:35.692		
LQ854528818US	4a528fa1-54d1-4d9b-8ad7-aafaa7f0ec7b		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c8d3f5a076011485c2c7	00009810b2--5e19c8d3f5a076011485c2c7	37a6419885c9d9336d2d75283889c21c	SUBMITTED	2020-01-11T13:08:35.692		
RN586286187MN	00bc40f5-2e28-47e5-b6e9-397f369cdcf9		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c8d3f5a076011485c2c7	00009810b2--5e19c8d3f5a076011485c2c7	37a6419885c9d9336d2d75283889c21c	SUBMITTED	2020-01-11T13:08:35.692		
RD677571155RU	208260b7-7c0e-4d35-88eb-2a19f66bd1c0		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c8d3f5a076011485c2c7	00009810b2--5e19c8d3f5a076011485c2c7	37a6419885c9d9336d2d75283889c21c	SUBMITTED	2020-01-11T13:08:35.692		
									
RT842817830RU	bb5ca573-998d-44f2-b8d8-ea3ddb4f13ce		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c927dee305011fe0d6ab	00009810b2--5e19c927dee305011fe0d6ab	3a83cc8cbb3dbaa3df8b08805b4ecc48	SUBMITTED	2020-01-11T13:09:59.339		
CO561684130RU	cee50ece-8b85-4829-bc3a-86bb93be4810		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c927dee305011fe0d6ab	00009810b2--5e19c927dee305011fe0d6ab	3a83cc8cbb3dbaa3df8b08805b4ecc48	SUBMITTED	2020-01-11T13:09:59.339		
CB721132540RU	a8a9fe6f-9af3-4642-bad2-b930987aae6b		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c927dee305011fe0d6ab	00009810b2--5e19c927dee305011fe0d6ab	3a83cc8cbb3dbaa3df8b08805b4ecc48	SUBMITTED	2020-01-11T13:09:59.339		
CK577337243RU	6eba9b2c-39f5-4664-9f6f-b555bba3a9f1		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c927dee305011fe0d6ab	00009810b2--5e19c927dee305011fe0d6ab	3a83cc8cbb3dbaa3df8b08805b4ecc48	SUBMITTED	2020-01-11T13:09:59.339		
CI622832165UA	c80d344d-b3da-4d9d-93a2-29cb03e917b8		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c927dee305011fe0d6ab	00009810b2--5e19c927dee305011fe0d6ab	3a83cc8cbb3dbaa3df8b08805b4ecc48	SUBMITTED	2020-01-11T13:09:59.339		
RD787444565RU	3cf660db-6278-4e6b-877a-db58073ea809		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c927dee305011fe0d6ab	00009810b2--5e19c927dee305011fe0d6ab	3a83cc8cbb3dbaa3df8b08805b4ecc48	SUBMITTED	2020-01-11T13:09:59.339		
ER825482623RU	c3f7f806-087b-4550-8cfe-87e9d8873720		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c927dee305011fe0d6ab	00009810b2--5e19c927dee305011fe0d6ab	3a83cc8cbb3dbaa3df8b08805b4ecc48	SUBMITTED	2020-01-11T13:09:59.339		
EI561788280CN	bf88d4e6-0377-411b-9ebd-ef31130d8142		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c927dee305011fe0d6ab	00009810b2--5e19c927dee305011fe0d6ab	3a83cc8cbb3dbaa3df8b08805b4ecc48	SUBMITTED	2020-01-11T13:09:59.339		
ET883745369RU	272a4a58-8b69-4027-8687-31d0ef70f297		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c927dee305011fe0d6ab	00009810b2--5e19c927dee305011fe0d6ab	3a83cc8cbb3dbaa3df8b08805b4ecc48	SUBMITTED	2020-01-11T13:09:59.339		
UC428578126IT	43cf2978-b8e7-4dba-abbd-f510bd992100		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c927dee305011fe0d6ab	00009810b2--5e19c927dee305011fe0d6ab	3a83cc8cbb3dbaa3df8b08805b4ecc48	SUBMITTED	2020-01-11T13:09:59.339		
									
VR587225621RU	441ada9b-7652-437c-8d25-c38d967a05d8		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c9c81de93a011e5dfef1	00009810b2--5e19c9c81de93a011e5dfef1	5694b3e1599814fac85a699ee0d6cd02	SUBMITTED	2020-01-11T13:12:40.214		
RY134315837US	07828d77-e3c2-4d03-8708-614ba7fcc801		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c9c81de93a011e5dfef1	00009810b2--5e19c9c81de93a011e5dfef1	5694b3e1599814fac85a699ee0d6cd02	SUBMITTED	2020-01-11T13:12:40.214		
LM462264842CN	37551e9b-3930-4346-a7c1-f45c7847191f		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c9c81de93a011e5dfef1	00009810b2--5e19c9c81de93a011e5dfef1	5694b3e1599814fac85a699ee0d6cd02	SUBMITTED	2020-01-11T13:12:40.214		
ZY116576323RU	95c7111f-efa2-4d86-8c21-887b2ee36657		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c9c81de93a011e5dfef1	00009810b2--5e19c9c81de93a011e5dfef1	5694b3e1599814fac85a699ee0d6cd02	SUBMITTED	2020-01-11T13:12:40.214		
ZD143315852RU	7980ee96-1086-4192-aa47-2603dd663295		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c9c81de93a011e5dfef1	00009810b2--5e19c9c81de93a011e5dfef1	5694b3e1599814fac85a699ee0d6cd02	SUBMITTED	2020-01-11T13:12:40.214		
LH437228653US	b621cd8c-6950-447d-9c14-f9bd6516f1b3		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c9c81de93a011e5dfef1	00009810b2--5e19c9c81de93a011e5dfef1	5694b3e1599814fac85a699ee0d6cd02	SUBMITTED	2020-01-11T13:12:40.214		
UM277228381RU	dce55936-fac1-403d-a1b6-dde2a343a714		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c9c81de93a011e5dfef1	00009810b2--5e19c9c81de93a011e5dfef1	5694b3e1599814fac85a699ee0d6cd02	SUBMITTED	2020-01-11T13:12:40.214		
ZJ728421563AZ	c8fb47e4-c521-44f6-b94d-fd93d66300d5		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c9c81de93a011e5dfef1	00009810b2--5e19c9c81de93a011e5dfef1	5694b3e1599814fac85a699ee0d6cd02	SUBMITTED	2020-01-11T13:12:40.214		
LS587488375RU	3b82db0b-ec73-4d96-967e-ad9f62f7ce4d		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c9c81de93a011e5dfef1	00009810b2--5e19c9c81de93a011e5dfef1	5694b3e1599814fac85a699ee0d6cd02	SUBMITTED	2020-01-11T13:12:40.214		
ZA371647480RU	51afd681-a116-4048-b941-115fab733bdb		https://toloka.yandex.ru/task/9965746/00009810b2--5e19c9c81de93a011e5dfef1	00009810b2--5e19c9c81de93a011e5dfef1	5694b3e1599814fac85a699ee0d6cd02	SUBMITTED	2020-01-11T13:12:40.214		
									
VE257373288RU	d284e8ea-1bfe-4676-8933-bbd35c50bdf6		https://toloka.yandex.ru/task/9965746/00009810b2--5e19ca0cf0fb3d0110b4cbd6	00009810b2--5e19ca0cf0fb3d0110b4cbd6	3a83cc8cbb3dbaa3df8b08805b4ecc48	SUBMITTED	2020-01-11T13:13:48.881		
RI174784728AZ	a1f203c3-4e53-4320-bb64-0e940e95ca43		https://toloka.yandex.ru/task/9965746/00009810b2--5e19ca0cf0fb3d0110b4cbd6	00009810b2--5e19ca0cf0fb3d0110b4cbd6	3a83cc8cbb3dbaa3df8b08805b4ecc48	SUBMITTED	2020-01-11T13:13:48.881		
LD427135886RU	3bbd7e2c-c461-429c-a448-425e9c6bac63		https://toloka.yandex.ru/task/9965746/00009810b2--5e19ca0cf0fb3d0110b4cbd6	00009810b2--5e19ca0cf0fb3d0110b4cbd6	3a83cc8cbb3dbaa3df8b08805b4ecc48	SUBMITTED	2020-01-11T13:13:48.881		
RA382475560RU	39a858af-a484-4da3-b4de-db7d5cdb081f		https://toloka.yandex.ru/task/9965746/00009810b2--5e19ca0cf0fb3d0110b4cbd6	00009810b2--5e19ca0cf0fb3d0110b4cbd6	3a83cc8cbb3dbaa3df8b08805b4ecc48	SUBMITTED	2020-01-11T13:13:48.881		
ZS748447511AZ	b5733723-aebd-4789-b89a-8a84c400eabe		https://toloka.yandex.ru/task/9965746/00009810b2--5e19ca0cf0fb3d0110b4cbd6	00009810b2--5e19ca0cf0fb3d0110b4cbd6	3a83cc8cbb3dbaa3df8b08805b4ecc48	SUBMITTED	2020-01-11T13:13:48.881		
ET115715315RU	33efe608-09c7-4f7c-9ce5-89f4c0d18841		https://toloka.yandex.ru/task/9965746/00009810b2--5e19ca0cf0fb3d0110b4cbd6	00009810b2--5e19ca0cf0fb3d0110b4cbd6	3a83cc8cbb3dbaa3df8b08805b4ecc48	SUBMITTED	2020-01-11T13:13:48.881		
VK216818464RU	0e14f570-5974-4e88-9686-3b2589d0ae95		https://toloka.yandex.ru/task/9965746/00009810b2--5e19ca0cf0fb3d0110b4cbd6	00009810b2--5e19ca0cf0fb3d0110b4cbd6	3a83cc8cbb3dbaa3df8b08805b4ecc48	SUBMITTED	2020-01-11T13:13:48.881		
ZC454224740RU	a05ef0c0-e79d-49ff-bc6d-aca5a0cf33f4		https://toloka.yandex.ru/task/9965746/00009810b2--5e19ca0cf0fb3d0110b4cbd6	00009810b2--5e19ca0cf0fb3d0110b4cbd6	3a83cc8cbb3dbaa3df8b08805b4ecc48	SUBMITTED	2020-01-11T13:13:48.881		
VJ521451260RU	c139114a-c2c4-441b-94b0-5e189266714a		https://toloka.yandex.ru/task/9965746/00009810b2--5e19ca0cf0fb3d0110b4cbd6	00009810b2--5e19ca0cf0fb3d0110b4cbd6	3a83cc8cbb3dbaa3df8b08805b4ecc48	SUBMITTED	2020-01-11T13:13:48.881		
RI244676458RU	6d3bcb74-b8ec-4de3-aee9-c6e697aee150		https://toloka.yandex.ru/task/9965746/00009810b2--5e19ca0cf0fb3d0110b4cbd6	00009810b2--5e19ca0cf0fb3d0110b4cbd6	3a83cc8cbb3dbaa3df8b08805b4ecc48	SUBMITTED	2020-01-11T13:13:48.881		
									
ZZ426668359AZ	54992bee-8955-4ee4-a7fb-dbfcaad9b56a		https://toloka.yandex.ru/task/9965746/00009810b2--5e19ca20b918b90120aa8474	00009810b2--5e19ca20b918b90120aa8474	681fde3a625273742b4340f76981c4a0	SUBMITTED	2020-01-11T13:14:08.069		
